ags5,date,ground_truth,pred,error
5158,9/30/2019,5.7,5.462891,0.237108898
5158,10/31/2019,5.7,5.4834604,0.216539574
5158,11/30/2019,5.5,5.40456,0.095439911
5158,12/31/2019,5.5,5.396561,0.103438854
5162,1/31/2018,5.7,5.4834976,0.21650238
5162,2/28/2018,5.7,5.476779,0.223221016
5162,3/31/2018,5.5,5.483465,0.016534805
5162,4/30/2018,5.5,5.48833,0.011670113
5162,5/31/2018,5.3,5.432036,0.132035923
5162,6/30/2018,5.3,5.499846,0.199845982
5162,7/31/2018,5.4,5.4605412,0.060541248
5162,8/31/2018,5.4,5.485625,0.08562479
5162,9/30/2018,5,5.471456,0.471456051
5162,10/31/2018,4.9,5.180628,0.280627823
5162,11/30/2018,4.9,5.172308,0.272307968
5162,12/31/2018,4.8,5.2736483,0.473648262
5162,1/31/2019,5.1,5.1398716,0.039871597
5162,2/28/2019,5.1,5.185654,0.085654163
5162,3/31/2019,5.1,5.198782,0.098781967
5162,4/30/2019,5,5.081959,0.081958771
5162,5/31/2019,5,4.998339,0.001660824
5162,6/30/2019,5,5.119351,0.11935091
5162,7/31/2019,5.1,5.0835075,0.016492462
5162,8/31/2019,5.2,5.0336046,0.166395378
5162,9/30/2019,4.9,4.937449,0.037448978
5162,10/31/2019,4.9,4.819928,0.080071831
5162,11/30/2019,4.8,4.757528,0.042472172
5162,12/31/2019,4.9,4.755416,0.144584084
5166,1/31/2018,6.4,6.338121,0.061879063
5166,2/28/2018,6.4,6.3280926,0.071907425
5166,3/31/2018,6.2,6.3378797,0.137879658
5166,4/30/2018,6.2,6.195772,0.004227829
5166,5/31/2018,5.9,6.1444287,0.24442873
5166,6/30/2018,5.8,6.2195444,0.419544411
5166,7/31/2018,5.9,6.056856,0.156856155
5166,8/31/2018,6,6.032242,0.032241821
5166,9/30/2018,5.7,6.0167494,0.316749382
5166,10/31/2018,5.6,5.7561784,0.156178379
5166,11/30/2018,5.5,5.7592216,0.259221554
5166,12/31/2018,5.5,5.8529754,0.352975368
5166,1/31/2019,5.6,5.788372,0.18837204
5166,2/28/2019,5.6,5.86616,0.266159916
5166,3/31/2019,5.5,5.8912416,0.39124155
5166,4/30/2019,5.3,5.6381826,0.33818264
5166,5/31/2019,5.3,5.5399632,0.239963245
5166,6/30/2019,5.2,5.6003833,0.400383282
5166,7/31/2019,5.4,5.4638495,0.063849545
5166,8/31/2019,5.4,5.503954,0.103953934
5166,9/30/2019,5.1,5.440128,0.34012785
5166,10/31/2019,5.1,5.2412567,0.141256714
5166,11/30/2019,5,5.1954365,0.195436478
5166,12/31/2019,5,5.2603583,0.260358334
5170,1/31/2018,6.6,6.6034994,0.003499413
5170,2/28/2018,6.6,6.639701,0.03970089
5170,3/31/2018,6.5,6.7113476,0.21134758
5170,4/30/2018,6.4,6.5861464,0.186146355
5170,5/31/2018,6.3,6.532461,0.232461166
5170,6/30/2018,6.2,6.61237,0.412370014
5170,7/31/2018,6.3,6.4810224,0.181022358
5170,8/31/2018,6.4,6.4857035,0.085703468
5170,9/30/2018,6.2,6.445366,0.245365906
5170,10/31/2018,6,6.184068,0.184068203
5170,11/30/2018,5.9,6.1215663,0.221566296
5170,12/31/2018,5.9,6.1452127,0.24521265
5170,1/31/2019,6.2,6.1270084,0.072991562
5170,2/28/2019,6.1,6.158882,0.058882141
5170,3/31/2019,6,6.1722574,0.172257423
5170,4/30/2019,6,6.0302362,0.030236244
5170,5/31/2019,6,5.9472384,0.052761555
5170,6/30/2019,5.9,5.9938726,0.093872643
5170,7/31/2019,6,6.0175204,0.017520428
5170,8/31/2019,6.1,6.023235,0.076765156
5170,9/30/2019,5.9,5.9636106,0.063610649
5170,10/31/2019,5.7,5.7943726,0.094372559
5170,11/30/2019,5.6,5.7483335,0.148333454
5170,12/31/2019,5.7,5.7919855,0.091985512
5314,1/31/2018,6.9,6.6122427,0.287757301
5314,2/28/2018,6.9,6.545347,0.354652786
5314,3/31/2018,6.8,6.5024586,0.297541428
5314,4/30/2018,6.6,6.5533943,0.046605682
5314,5/31/2018,6.4,6.3802457,0.019754314
5314,6/30/2018,6.2,6.462611,0.262611198
5314,7/31/2018,6.4,6.410823,0.010822868
5314,8/31/2018,6.5,6.413563,0.086437225
5314,9/30/2018,6.2,6.412362,0.212362099
5314,10/31/2018,6.1,6.2747293,0.174729252
5314,11/30/2018,6.1,6.267659,0.167659187
5314,12/31/2018,6.1,6.3246727,0.224672699
5314,1/31/2019,6.4,6.353684,0.046316051
5314,2/28/2019,6.4,6.396386,0.003613853
5314,3/31/2019,6.3,6.429021,0.129020882
5314,4/30/2019,6.1,6.242545,0.142545128
5314,5/31/2019,6.3,6.101171,0.198828983
5314,6/30/2019,6.3,6.139662,0.160338211
5314,7/31/2019,6.5,6.254522,0.245478153
5314,8/31/2019,6.6,6.204907,0.39509306
5314,9/30/2019,6.3,6.0740037,0.225996304
5314,10/31/2019,6.3,6.0967813,0.203218746
5314,11/30/2019,6.2,5.998777,0.201223087
5314,12/31/2019,6.2,6.0322943,0.167705727
5315,1/31/2018,8.4,8.148716,0.251284027
5315,2/28/2018,8.4,8.164346,0.235654259
5315,3/31/2018,8.2,8.172207,0.027793121
5315,4/30/2018,8.2,8.202817,0.002816963
5315,5/31/2018,7.9,8.124186,0.224185562
5315,6/30/2018,7.7,8.195442,0.4954422
5315,7/31/2018,7.8,8.046302,0.246301842
5315,8/31/2018,7.9,8.030849,0.130849457
5315,9/30/2018,7.6,8.061874,0.46187439
5315,10/31/2018,7.4,7.717766,0.317765808
5315,11/30/2018,7.4,7.7128625,0.312862492
5315,12/31/2018,7.4,7.7869763,0.386976337
5315,1/31/2019,7.8,7.6872663,0.11273365
5315,2/28/2019,7.7,7.7732525,0.073252487
5315,3/31/2019,7.8,7.8040895,0.004089546
5315,4/30/2019,7.7,7.7120476,0.012047577
5315,5/31/2019,7.8,7.539113,0.260886955
5315,6/30/2019,7.9,7.558211,0.34178915
5315,7/31/2019,8,7.7067404,0.293259621
5315,8/31/2019,8.1,7.64919,0.450810051
5315,9/30/2019,7.9,7.4782944,0.421705627
5315,10/31/2019,7.8,7.5056596,0.29434042
5315,11/30/2019,7.6,7.424535,0.175465202
5315,12/31/2019,7.6,7.3719025,0.228097534
5316,1/31/2018,7.6,7.878122,0.278121853
5316,2/28/2018,7.7,7.9733424,0.273342419
5316,3/31/2018,7.6,8.03818,0.438180351
5316,4/30/2018,7.5,7.779439,0.279438972
5316,5/31/2018,7.3,7.7305555,0.430555534
5316,6/30/2018,7.2,7.8098373,0.609837341
5316,7/31/2018,7.3,7.6068206,0.306820583
5316,8/31/2018,7.1,7.57459,0.474590206
5316,9/30/2018,6.8,7.564496,0.76449604
5316,10/31/2018,6.7,7.0723186,0.372318554
5316,11/30/2018,7.1,7.0555396,0.044460392
5316,12/31/2018,7,7.1052127,0.105212688
5316,1/31/2019,7.2,7.137365,0.062635136
5316,2/28/2019,7.2,7.196746,0.003254128
5316,3/31/2019,7.2,7.1757236,0.024276447
5316,4/30/2019,7.2,7.1106167,0.089383316
5316,5/31/2019,7.2,7.028429,0.171570969
5316,6/30/2019,7.2,7.0632443,0.136755657
5316,7/31/2019,7.4,7.107422,0.292578125
5316,8/31/2019,7.5,6.878078,0.621922016
5316,9/30/2019,7,6.7815313,0.218468666
5316,10/31/2019,7.3,6.862047,0.437952805
5316,11/30/2019,7.1,6.8526416,0.247358418
5316,12/31/2019,7.1,6.855929,0.244071102
5334,1/31/2018,7.6,7.503376,0.096623993
5334,2/28/2018,7.7,7.6688194,0.031180573
5334,3/31/2018,7.6,7.74341,0.14341011
5334,4/30/2018,7.4,7.601633,0.201633072
5334,5/31/2018,6.9,7.4553347,0.555334663
5334,6/30/2018,6.9,7.5121126,0.612112617
5334,7/31/2018,6.9,7.2517385,0.351738548
5334,8/31/2018,7,7.3045692,0.304569244
5334,9/30/2018,6.8,7.316736,0.516736221
5334,10/31/2018,6.6,6.9389663,0.338966274
5334,11/30/2018,6.5,6.920286,0.420286179
5334,12/31/2018,6.5,6.940908,0.440907955
5334,1/31/2019,6.9,6.8800106,0.019989395
5334,2/28/2019,6.9,7.071966,0.171966171
5334,3/31/2019,6.9,7.064619,0.164619064
5334,4/30/2019,6.9,6.8712683,0.028731728
5334,5/31/2019,7,6.674091,0.325909138
5334,6/30/2019,6.9,6.700386,0.199613953
5334,7/31/2019,6.9,6.8157887,0.084211254
5334,8/31/2019,7.1,6.7711854,0.328814602
5334,9/30/2019,6.8,6.6584163,0.141583729
5334,10/31/2019,6.7,6.5816693,0.118330669
5334,11/30/2019,6.7,6.4707847,0.229215336
5334,12/31/2019,6.7,6.469638,0.230362129
5358,1/31/2018,7,6.825504,0.174496174
5358,2/28/2018,6.9,6.9010487,0.00104866
5358,3/31/2018,6.9,6.9350176,0.035017586
5358,4/30/2018,7,6.8293543,0.170645714
5358,5/31/2018,6.7,6.7455587,0.045558739
5358,6/30/2018,6.8,6.8014784,0.001478386
5358,7/31/2018,6.8,6.7972794,0.002720642
5358,8/31/2018,6.8,6.8535013,0.05350132
5358,9/30/2018,6.7,6.81834,0.118339825
5358,10/31/2018,6.6,6.596086,0.003913975
5358,11/30/2018,6.5,6.56778,0.067780018
5358,12/31/2018,6.3,6.5556192,0.25561924
5358,1/31/2019,6.6,6.4950333,0.104966736
5358,2/28/2019,6.6,6.565637,0.034362888
5358,3/31/2019,6.6,6.5746756,0.02532444
5358,4/30/2019,6.6,6.5828114,0.017188644
5358,5/31/2019,6.4,6.4751997,0.075199699
5358,6/30/2019,6.4,6.5215282,0.121528244
5358,7/31/2019,6.3,6.4560013,0.156001282
5358,8/31/2019,6.4,6.4626284,0.062628365
5358,9/30/2019,6.2,6.4842134,0.284213352
5358,10/31/2019,6.1,6.230508,0.130507851
5358,11/30/2019,5.9,6.199323,0.299323177
5358,12/31/2019,6,6.1599493,0.159949303
5362,1/31/2018,6.5,6.589495,0.089495182
5362,2/28/2018,6.6,6.6458473,0.045847321
5362,3/31/2018,6.5,6.676116,0.17611599
5362,4/30/2018,6.3,6.4916077,0.191607666
5362,5/31/2018,6.1,6.4284735,0.328473473
5362,6/30/2018,6,6.4799414,0.479941368
5362,7/31/2018,6.1,6.2906065,0.190606499
5362,8/31/2018,6.1,6.3099756,0.209975624
5362,9/30/2018,5.9,6.2616405,0.361640549
5362,10/31/2018,5.7,6.003147,0.303147125
5362,11/30/2018,5.6,5.953061,0.353061104
5362,12/31/2018,5.6,6.0104847,0.410484695
5362,1/31/2019,5.7,5.933265,0.233265209
5362,2/28/2019,5.7,6.0418425,0.341842461
5362,3/31/2019,5.6,6.0628157,0.462815666
5362,4/30/2019,5.4,5.747367,0.347366905
5362,5/31/2019,5.3,5.7001038,0.40010376
5362,6/30/2019,5.8,5.7393503,0.060649681
5362,7/31/2019,5.9,5.737672,0.162328148
5362,8/31/2019,6.1,5.7642465,0.335753536
5362,9/30/2019,5.9,5.6525173,0.247482681
5362,10/31/2019,5.7,5.6405563,0.059443665
5362,11/30/2019,5.6,5.555788,0.04421196
5362,12/31/2019,5.8,5.5024548,0.297545242
5366,1/31/2018,5.4,5.3153787,0.084621334
5366,2/28/2018,5.5,5.35765,0.142350197
5366,3/31/2018,5.2,5.3189526,0.11895256
5366,4/30/2018,5.2,5.1890383,0.010961723
5366,5/31/2018,5,5.113829,0.113829136
5366,6/30/2018,5.1,5.1673083,0.067308331
5366,7/31/2018,5.1,5.197557,0.097556973
5366,8/31/2018,5.2,5.167655,0.032345009
5366,9/30/2018,5.1,5.19565,0.095650101
5366,10/31/2018,5,5.0483336,0.048333645
5366,11/30/2018,4.9,5.0099244,0.109924412
5366,12/31/2018,4.9,5.059109,0.159109211
5366,1/31/2019,5.1,5.04653,0.05347023
5366,2/28/2019,5.2,5.093403,0.106597137
5366,3/31/2019,5,5.0111866,0.0111866
5366,4/30/2019,4.9,4.9798994,0.079899406
5366,5/31/2019,4.8,4.8721957,0.072195721
5366,6/30/2019,4.8,4.909545,0.109544945
5366,7/31/2019,4.9,4.886296,0.013704205
5366,8/31/2019,5,4.9049973,0.095002651
5366,9/30/2019,4.8,4.8867283,0.086728287
5366,10/31/2019,4.7,4.7724137,0.072413731
5366,11/30/2019,4.7,4.695076,0.004924011
5366,12/31/2019,4.7,4.7579384,0.057938385
5370,1/31/2018,5.7,5.595292,0.104707909
5370,2/28/2018,5.7,5.663835,0.036164951
5370,3/31/2018,5.5,5.6425047,0.142504692
5370,4/30/2018,5.4,5.4750943,0.075094318
5370,5/31/2018,5.2,5.4025626,0.202562618
5370,6/30/2018,5.1,5.409983,0.309983158
5370,7/31/2018,5.1,5.331415,0.231415176
5370,8/31/2018,5.2,5.2816215,0.081621456
5370,9/30/2018,4.9,5.2550325,0.355032539
5370,10/31/2018,4.9,5.0073147,0.107314682
5370,11/30/2018,4.8,5.049427,0.249427032
5370,12/31/2018,5,5.1690006,0.169000626
5370,1/31/2019,5.2,5.1821456,0.017854404
5370,2/28/2019,5.2,5.21845,0.018450069
5370,3/31/2019,5.2,5.216598,0.016598034
5370,4/30/2019,5.1,5.1098185,0.009818459
5370,5/31/2019,5.1,4.9999933,0.100006676
5370,6/30/2019,5,5.0175014,0.017501354
5370,7/31/2019,5,4.9831505,0.016849518
5370,8/31/2019,5,4.973942,0.026058197
5370,9/30/2019,5,4.832667,0.167333126
5370,10/31/2019,4.8,4.8201046,0.020104599
5370,11/30/2019,4.8,4.7735744,0.026425648
5370,12/31/2019,4.8,4.8231454,0.02314539
5374,1/31/2018,5,5.1589713,0.15897131
5374,2/28/2018,5,5.184462,0.18446207
5374,3/31/2018,4.8,5.189265,0.389264774
5374,4/30/2018,4.7,4.9728675,0.272867489
5374,5/31/2018,4.5,4.9120893,0.412089348
5374,6/30/2018,4.4,4.9565506,0.556550598
5374,7/31/2018,4.5,4.7482314,0.248231411
5374,8/31/2018,4.6,4.8039837,0.203983688
5374,9/30/2018,4.5,4.8005676,0.300567627
5374,10/31/2018,4.4,4.5340786,0.134078598
5374,11/30/2018,4.4,4.506596,0.106596088
5374,12/31/2018,4.5,4.5785627,0.078562737
5374,1/31/2019,4.8,4.611226,0.188773918
5374,2/28/2019,4.7,4.640073,0.059927177
5374,3/31/2019,4.6,4.597366,0.002634144
5374,4/30/2019,4.5,4.5107923,0.010792255
5374,5/31/2019,4.7,4.3806276,0.319372368
5374,6/30/2019,4.8,4.3843484,0.415651608
5374,7/31/2019,4.9,4.5749593,0.325040722
5374,8/31/2019,5.1,4.53176,0.568239784
5374,9/30/2019,4.9,4.4102235,0.489776516
5374,10/31/2019,5,4.5484548,0.451545238
5374,11/30/2019,5,4.4783616,0.521638393
5374,12/31/2019,5.1,4.4925003,0.607499695
5378,1/31/2018,5.7,5.796184,0.096184063
5378,2/28/2018,5.6,5.855815,0.255814934
5378,3/31/2018,5.5,5.9109116,0.41091156
5378,4/30/2018,5.5,5.672741,0.172740936
5378,5/31/2018,5.2,5.649251,0.449250984
5378,6/30/2018,5.2,5.7147684,0.51476841
5378,7/31/2018,5.3,5.5204144,0.220414352
5378,8/31/2018,5.4,5.5705442,0.170544243
5378,9/30/2018,5.2,5.589922,0.389921951
5378,10/31/2018,5,5.2749944,0.274994373
5378,11/30/2018,5,5.28056,0.280560017
5378,12/31/2018,4.9,5.2954564,0.395456409
5378,1/31/2019,5.2,5.1607437,0.039256287
5378,2/28/2019,5.2,5.2215123,0.021512318
5378,3/31/2019,5,5.21558,0.215579987
5378,4/30/2019,5,5.086408,0.086408138
5378,5/31/2019,5.2,4.9529514,0.247048569
5378,6/30/2019,5.2,5.0294695,0.17053051
5378,7/31/2019,5.4,5.1803083,0.219691658
5378,8/31/2019,5.5,5.119035,0.380965233
5378,9/30/2019,5.3,5.051307,0.248692799
5378,10/31/2019,5.3,5.0432944,0.25670557
5378,11/30/2019,5.2,4.9351935,0.264806461
5378,12/31/2019,5.2,4.9569464,0.243053627
5382,1/31/2018,5.2,5.047472,0.152528
5382,2/28/2018,5.2,5.0408735,0.159126472
5382,3/31/2018,5,5.052405,0.052404881
5382,4/30/2018,4.9,4.958358,0.058357811
5382,5/31/2018,4.8,4.8704495,0.070449543
5382,6/30/2018,4.7,4.9275575,0.227557468
5382,7/31/2018,4.9,4.9372272,0.037227249
5382,8/31/2018,5,4.97265,0.027349949
5382,9/30/2018,4.8,4.957067,0.157067013
5382,10/31/2018,4.7,4.804131,0.104131031
5382,11/30/2018,4.7,4.749769,0.049769211
5382,12/31/2018,4.6,4.8278017,0.227801704
5382,1/31/2019,4.9,4.81729,0.082710171
5382,2/28/2019,4.9,4.8105288,0.089471245
5382,3/31/2019,4.8,4.7993994,0.000600624
5382,4/30/2019,4.8,4.7132745,0.086725521
5382,5/31/2019,4.9,4.598182,0.301817799
5382,6/30/2019,4.8,4.647937,0.152063179
5382,7/31/2019,4.9,4.796912,0.103087807
5382,8/31/2019,5,4.7466,0.253399849
5382,9/30/2019,4.9,4.700441,0.199559116
5382,10/31/2019,4.8,4.69201,0.107990074
5382,11/30/2019,4.6,4.607978,0.007977867
5382,12/31/2019,4.8,4.6140747,0.185925293
5512,1/31/2018,7.5,7.5430117,0.043011665
5512,2/28/2018,7.5,7.543631,0.043631077
5512,3/31/2018,7.2,7.591747,0.391746807
5512,4/30/2018,7.1,7.387214,0.287214184
5512,5/31/2018,6.8,7.4397974,0.639797401
5512,6/30/2018,6.7,7.514053,0.814052868
5512,7/31/2018,6.7,7.0744596,0.374459553
5512,8/31/2018,6.6,7.046949,0.44694891
5512,9/30/2018,6.3,7.1278625,0.827862453
5512,10/31/2018,6.3,6.666019,0.366018963
5512,11/30/2018,6.4,6.7246156,0.324615574
5512,12/31/2018,6.5,6.8330555,0.333055496
5512,1/31/2019,6.9,6.7720594,0.127940559
5512,2/28/2019,6.8,6.844832,0.044831944
5512,3/31/2019,6.9,6.8058224,0.094177628
5512,4/30/2019,6.8,6.727232,0.072768021
5512,5/31/2019,7,6.6061487,0.39385128
5512,6/30/2019,7.2,6.6214485,0.578551483
5512,7/31/2019,7.3,6.7625413,0.537458706
5512,8/31/2019,7.4,6.6085057,0.791494274
5512,9/30/2019,6.9,6.38879,0.511209869
5512,10/31/2019,7,6.557084,0.442915916
5512,11/30/2019,6.8,6.5013447,0.298655319
5512,12/31/2019,6.9,6.481587,0.418413067
5513,1/31/2018,14,13.788997,0.211003304
5513,2/28/2018,14,13.631779,0.368221283
5513,3/31/2018,13.9,13.562557,0.33744278
5513,4/30/2018,13.8,13.571675,0.228324699
5513,5/31/2018,13.4,13.559558,0.159557915
5513,6/30/2018,13.2,13.591649,0.391649055
5513,7/31/2018,13.1,13.488322,0.388322258
5513,8/31/2018,13.1,13.425522,0.325521851
5513,9/30/2018,12.7,13.428575,0.728574562
5513,10/31/2018,12.5,12.963961,0.463960648
5513,11/30/2018,12.3,13.018381,0.718381119
5513,12/31/2018,12.1,13.072123,0.972122574
5513,1/31/2019,12.8,12.755764,0.044235992
5513,2/28/2019,12.7,12.943402,0.24340229
5513,3/31/2019,12.5,13.045132,0.545131683
5513,4/30/2019,12.5,12.759502,0.259502411
5513,5/31/2019,12.6,12.609591,0.00959053
5513,6/30/2019,12.9,12.687421,0.212579155
5513,7/31/2019,13.3,12.680775,0.619225311
5513,8/31/2019,13.4,12.608888,0.791112328
5513,9/30/2019,13.1,12.469205,0.630795097
5513,10/31/2019,12.5,12.460893,0.039107323
5513,11/30/2019,12.7,12.253684,0.446315956
5513,12/31/2019,12.8,12.227111,0.572889137
5515,1/31/2018,5.3,5.2923384,0.007661629
5515,2/28/2018,5.2,5.3126264,0.112626362
5515,3/31/2018,5.1,5.268321,0.168321037
5515,4/30/2018,5,5.116657,0.11665678
5515,5/31/2018,4.9,4.9440703,0.044070339
5515,6/30/2018,4.9,5.038666,0.138665771
5515,7/31/2018,5.1,5.113626,0.013626003
5515,8/31/2018,5.2,5.1793466,0.020653439
5515,9/30/2018,4.9,5.184132,0.284132099
5515,10/31/2018,4.7,4.9188385,0.218838501
5515,11/30/2018,4.6,4.8981504,0.298150444
5515,12/31/2018,4.5,4.912209,0.412209034
5515,1/31/2019,4.8,4.809893,0.009893131
5515,2/28/2019,4.7,4.819488,0.119488049
5515,3/31/2019,4.7,4.830571,0.130571175
5515,4/30/2019,4.6,4.6724396,0.072439575
5515,5/31/2019,4.5,4.597614,0.097613811
5515,6/30/2019,4.5,4.7123194,0.212319374
5515,7/31/2019,4.6,4.7033715,0.103371525
5515,8/31/2019,4.8,4.7473803,0.052619743
5515,9/30/2019,4.7,4.6957774,0.004222584
5515,10/31/2019,4.5,4.539582,0.039581776
5515,11/30/2019,4.4,4.4844165,0.084416485
5515,12/31/2019,4.4,4.4518967,0.051896667
5554,1/31/2018,3.7,3.6464696,0.053530407
5554,2/28/2018,3.7,3.6722913,0.027708721
5554,3/31/2018,3.5,3.6614451,0.161445141
5554,4/30/2018,3.5,3.5563297,0.056329727
5554,5/31/2018,3.4,3.4703012,0.070301151
5554,6/30/2018,3.4,3.5580218,0.158021784
5554,7/31/2018,3.4,3.5607352,0.160735226
5554,8/31/2018,3.6,3.5506778,0.049322224
5554,9/30/2018,3.3,3.5433517,0.24335165
5554,10/31/2018,3.2,3.313315,0.113314915
5554,11/30/2018,3.2,3.2924864,0.092486429
5554,12/31/2018,3.3,3.3461695,0.046169472
5554,1/31/2019,3.6,3.410379,0.189621067
5554,2/28/2019,3.5,3.3974915,0.102508545
5554,3/31/2019,3.4,3.363115,0.036884928
5554,4/30/2019,3.4,3.3584785,0.041521454
5554,5/31/2019,3.3,3.2463465,0.053653526
5554,6/30/2019,3.3,3.3294172,0.029417229
5554,7/31/2019,3.5,3.328279,0.171720982
5554,8/31/2019,3.7,3.3281763,0.37182374
5554,9/30/2019,3.4,3.240402,0.159598017
5554,10/31/2019,3.3,3.2174678,0.082532215
5554,11/30/2019,3.3,3.193303,0.106696892
5554,12/31/2019,3.4,3.2568157,0.143184328
5558,1/31/2018,3,2.9393911,0.060608864
5558,2/28/2018,3,2.9099128,0.090087175
5558,3/31/2018,2.8,2.9189353,0.118935299
5558,4/30/2018,2.7,2.7730815,0.073081541
5558,5/31/2018,2.6,2.7145646,0.114564562
5558,6/30/2018,2.7,2.839779,0.1397789
5558,7/31/2018,2.8,2.819143,0.019143057
5558,8/31/2018,2.9,2.8476744,0.05232563
5558,9/30/2018,2.7,2.829783,0.129782963
5558,10/31/2018,2.6,2.679179,0.079178953
5558,11/30/2018,2.6,2.634526,0.034526014
5558,12/31/2018,2.6,2.6833968,0.083396816
5558,1/31/2019,2.7,2.7455597,0.045559692
5558,2/28/2019,2.8,2.7398276,0.060172367
5558,3/31/2019,2.7,2.67185,0.028150034
5558,4/30/2019,2.7,2.6157732,0.084226799
5558,5/31/2019,2.7,2.5365672,0.163432789
5558,6/30/2019,2.7,2.6079702,0.092029762
5558,7/31/2019,2.9,2.7243593,0.175640726
5558,8/31/2019,3,2.6912215,0.308778524
5558,9/30/2019,2.7,2.6321614,0.067838621
5558,10/31/2019,2.6,2.6303287,0.030328655
5558,11/30/2019,2.5,2.5450695,0.045069456
5558,12/31/2019,2.6,2.5802531,0.019746876
5562,1/31/2018,9.8,9.917417,0.117416573
5562,2/28/2018,9.8,10.00972,0.209719849
5562,3/31/2018,9.7,10.013198,0.313197899
5562,4/30/2018,9.7,9.819555,0.119555283
5562,5/31/2018,9.4,9.694086,0.294086075
5562,6/30/2018,9.2,9.759031,0.559031296
5562,7/31/2018,9.2,9.611856,0.411856461
5562,8/31/2018,9.2,9.663941,0.463941383
5562,9/30/2018,8.9,9.705904,0.805904007
5562,10/31/2018,8.7,9.1923065,0.492306519
5562,11/30/2018,8.5,9.180987,0.680987358
5562,12/31/2018,8.5,9.2052765,0.705276489
5562,1/31/2019,8.7,8.908153,0.20815258
5562,2/28/2019,8.6,9.049459,0.449459457
5562,3/31/2019,8.4,9.131549,0.731548882
5562,4/30/2019,8.2,8.766645,0.566645432
5562,5/31/2019,8.1,8.719321,0.619321251
5562,6/30/2019,8,8.771947,0.771946907
5562,7/31/2019,8,8.429444,0.429444313
5562,8/31/2019,8.1,8.499079,0.399078751
5562,9/30/2019,7.8,8.454443,0.654442978
5562,10/31/2019,7.7,8.01982,0.319820213
5562,11/30/2019,7.6,8.01011,0.410109901
5562,12/31/2019,7.7,8.093864,0.393864441
5566,1/31/2018,4.3,4.3652573,0.065257263
5566,2/28/2018,4.2,4.43475,0.23475008
5566,3/31/2018,4.1,4.4486175,0.348617458
5566,4/30/2018,4,4.204927,0.204926968
5566,5/31/2018,3.9,4.1027875,0.202787495
5566,6/30/2018,3.8,4.164769,0.364769173
5566,7/31/2018,4,4.055876,0.055875778
5566,8/31/2018,4.2,4.081211,0.11878891
5566,9/30/2018,4,4.077394,0.077394009
5566,10/31/2018,3.9,3.9239109,0.023910856
5566,11/30/2018,3.9,3.8959312,0.004068756
5566,12/31/2018,3.9,3.9224534,0.022453403
5566,1/31/2019,4.1,4.005079,0.094921207
5566,2/28/2019,4,3.968391,0.031609058
5566,3/31/2019,4,3.957497,0.042503119
5566,4/30/2019,3.9,3.8777463,0.022253656
5566,5/31/2019,3.8,3.755725,0.044275093
5566,6/30/2019,3.9,3.796268,0.103732014
5566,7/31/2019,4,3.8891375,0.110862494
5566,8/31/2019,4.1,3.9218004,0.178199625
5566,9/30/2019,4,3.8588734,0.141126633
5566,10/31/2019,3.9,3.8357518,0.064248228
5566,11/30/2019,3.8,3.8234453,0.02344532
5566,12/31/2019,3.9,3.812645,0.087355042
5570,1/31/2018,5.5,5.5118213,0.01182127
5570,2/28/2018,5.3,5.5002136,0.200213623
5570,3/31/2018,5.1,5.4734926,0.373492622
5570,4/30/2018,5,5.219414,0.219414234
5570,5/31/2018,4.8,5.158435,0.358434868
5570,6/30/2018,4.8,5.2372503,0.437250328
5570,7/31/2018,4.8,5.115674,0.315674019
5570,8/31/2018,5,5.170729,0.17072916
5570,9/30/2018,4.7,5.1619954,0.461995411
5570,10/31/2018,4.6,4.8440685,0.244068527
5570,11/30/2018,4.6,4.9156127,0.315612698
5570,12/31/2018,4.6,4.9951267,0.395126724
5570,1/31/2019,4.8,4.898496,0.098496151
5570,2/28/2019,4.7,4.883235,0.183234978
5570,3/31/2019,4.6,4.849924,0.249924088
5570,4/30/2019,4.5,4.667437,0.167437077
5570,5/31/2019,4.5,4.5505853,0.05058527
5570,6/30/2019,4.4,4.6392217,0.239221668
5570,7/31/2019,4.6,4.561902,0.038097954
5570,8/31/2019,4.7,4.580604,0.119395924
5570,9/30/2019,4.6,4.5202537,0.079746342
5570,10/31/2019,4.4,4.4711885,0.071188545
5570,11/30/2019,4.5,4.440779,0.059220791
5570,12/31/2019,4.5,4.481072,0.018928051
5711,1/31/2018,7.8,8.0071335,0.207133484
5711,2/28/2018,7.7,8.144596,0.4445961
5711,3/31/2018,7.4,8.204172,0.804172134
5711,4/30/2018,7.4,7.7526817,0.352681732
5711,5/31/2018,7.1,7.7557936,0.655793571
5711,6/30/2018,6.9,7.869907,0.969906902
5711,7/31/2018,7,7.490484,0.490484238
5711,8/31/2018,7,7.542128,0.542128086
5711,9/30/2018,6.9,7.586193,0.686193085
5711,10/31/2018,6.7,7.073572,0.373572159
5711,11/30/2018,6.7,7.078357,0.37835722
5711,12/31/2018,6.7,7.1789646,0.478964615
5711,1/31/2019,7.1,7.010314,0.089686012
5711,2/28/2019,7.1,7.08513,0.014869785
5711,3/31/2019,7,7.075103,0.075102806
5711,4/30/2019,7,6.969151,0.03084898
5711,5/31/2019,7.3,6.8182716,0.481728363
5711,6/30/2019,7.3,6.7892575,0.510742474
5711,7/31/2019,7.4,7.04199,0.358010197
5711,8/31/2019,7.5,6.9210463,0.578953743
5711,9/30/2019,7.4,6.7907662,0.609233761
