ags5,date,unemployment_rate
05362,2018-02-28,6.6
05362,2018-03-31,6.5
05362,2018-04-30,6.3
05362,2018-05-31,6.1
05362,2018-06-30,6.0
05362,2018-07-31,6.1
05362,2018-08-31,6.1
05362,2018-09-30,5.9
05362,2018-10-31,5.7
05362,2018-11-30,5.6
05362,2018-12-31,5.6
05362,2019-01-31,5.7
05362,2019-02-28,5.7
05362,2019-03-31,5.6
05362,2019-04-30,5.4
05362,2019-05-31,5.3
05362,2019-06-30,5.8
05362,2019-07-31,5.9
05362,2019-08-31,6.1
05362,2019-09-30,5.9
05362,2019-10-31,5.7
05362,2019-11-30,5.6
05362,2019-12-31,5.8
05366,2010-01-31,7.5
05366,2010-02-28,7.7
05366,2010-03-31,7.6
05366,2010-04-30,7.4
05366,2010-05-31,7.0
05366,2010-06-30,7.0
05366,2010-07-31,7.0
05366,2010-08-31,7.1
05366,2010-09-30,6.7
05366,2010-10-31,6.4
05366,2010-11-30,6.3
05366,2010-12-31,6.3
05366,2011-01-31,6.9
05366,2011-02-28,6.8
05366,2011-03-31,6.8
05366,2011-04-30,6.7
05366,2011-05-31,6.5
05366,2011-06-30,6.3
05366,2011-07-31,6.4
05366,2011-08-31,6.4
05366,2011-09-30,6.1
05366,2011-10-31,6.0
05366,2011-11-30,5.9
05366,2011-12-31,5.9
05366,2012-01-31,6.4
05366,2012-02-29,6.5
05366,2012-03-31,6.4
05366,2012-04-30,6.4
05366,2012-05-31,6.1
05366,2012-06-30,5.9
05366,2012-07-31,6.1
05366,2012-08-31,6.3
05366,2012-09-30,6.0
05366,2012-10-31,6.0
05366,2012-11-30,6.0
05366,2012-12-31,6.0
05366,2013-01-31,6.3
05366,2013-02-28,6.4
05366,2013-03-31,6.3
05366,2013-04-30,6.3
05366,2013-05-31,6.1
05366,2013-06-30,6.0
05366,2013-07-31,6.2
05366,2013-08-31,6.5
05366,2013-09-30,6.2
05366,2013-10-31,5.9
05366,2013-11-30,5.8
05366,2013-12-31,6.0
05366,2014-01-31,6.4
05366,2014-02-28,6.4
05366,2014-03-31,6.3
05366,2014-04-30,6.2
05366,2014-05-31,6.0
05366,2014-06-30,6.0
05366,2014-07-31,6.2
05366,2014-08-31,6.1
05366,2014-09-30,6.0
05366,2014-10-31,5.9
05366,2014-11-30,5.9
05366,2014-12-31,5.9
05366,2015-01-31,6.1
05366,2015-02-28,6.2
05366,2015-03-31,6.2
05366,2015-04-30,6.1
05366,2015-05-31,5.9
05366,2015-06-30,5.9
05366,2015-07-31,5.9
05366,2015-08-31,6.0
05366,2015-09-30,5.8
05366,2015-10-31,5.7
05366,2015-11-30,5.6
05366,2015-12-31,5.6
05366,2016-01-31,5.8
05366,2016-02-29,5.9
05366,2016-03-31,5.8
05366,2016-04-30,5.7
05366,2016-05-31,5.6
05366,2016-06-30,5.5
05366,2016-07-31,5.7
05366,2016-08-31,5.7
05366,2016-09-30,5.5
05366,2016-10-31,5.4
05366,2016-11-30,5.3
05366,2016-12-31,5.3
05366,2017-01-31,5.5
05366,2017-02-28,5.7
05366,2017-03-31,5.6
05366,2017-04-30,5.4
05366,2017-05-31,5.3
05366,2017-06-30,5.3
05366,2017-07-31,5.5
05366,2017-08-31,5.5
05366,2017-09-30,5.4
05366,2017-10-31,5.3
05366,2017-11-30,5.3
05366,2017-12-31,5.2
05366,2018-01-31,5.4
05366,2018-02-28,5.5
05366,2018-03-31,5.2
05366,2018-04-30,5.2
05366,2018-05-31,5.0
05366,2018-06-30,5.1
05366,2018-07-31,5.1
05366,2018-08-31,5.2
05366,2018-09-30,5.1
05366,2018-10-31,5.0
05366,2018-11-30,4.9
05366,2018-12-31,4.9
05366,2019-01-31,5.1
05366,2019-02-28,5.2
05366,2019-03-31,5.0
05366,2019-04-30,4.9
05366,2019-05-31,4.8
05366,2019-06-30,4.8
05366,2019-07-31,4.9
05366,2019-08-31,5.0
05366,2019-09-30,4.8
05366,2019-10-31,4.7
05366,2019-11-30,4.7
05366,2019-12-31,4.7
05370,2010-01-31,8.7
05370,2010-02-28,8.8
05370,2010-03-31,8.6
05370,2010-04-30,8.3
05370,2010-05-31,8.0
05370,2010-06-30,7.9
05370,2010-07-31,7.9
05370,2010-08-31,8.0
05370,2010-09-30,7.8
05370,2010-10-31,7.6
05370,2010-11-30,7.5
05370,2010-12-31,7.7
05370,2011-01-31,8.2
05370,2011-02-28,8.1
05370,2011-03-31,8.0
05370,2011-04-30,7.8
05370,2011-05-31,7.6
05370,2011-06-30,7.3
05370,2011-07-31,7.5
05370,2011-08-31,7.7
05370,2011-09-30,7.5
05370,2011-10-31,7.3
05370,2011-11-30,7.1
05370,2011-12-31,7.0
05370,2012-01-31,7.5
05370,2012-02-29,7.6
05370,2012-03-31,7.5
05370,2012-04-30,7.5
05370,2012-05-31,7.2
05370,2012-06-30,7.2
05370,2012-07-31,7.5
05370,2012-08-31,7.6
05370,2012-09-30,7.1
05370,2012-10-31,7.0
05370,2012-11-30,7.0
05370,2012-12-31,7.0
05370,2013-01-31,7.4
05370,2013-02-28,7.6
05370,2013-03-31,7.6
05370,2013-04-30,7.6
05370,2013-05-31,7.5
05370,2013-06-30,7.2
05370,2013-07-31,7.3
05370,2013-08-31,7.5
05370,2013-09-30,7.3
05370,2013-10-31,7.1
05370,2013-11-30,7.1
05370,2013-12-31,7.2
05370,2014-01-31,7.5
05370,2014-02-28,7.6
05370,2014-03-31,7.5
05370,2014-04-30,7.2
05370,2014-05-31,7.0
05370,2014-06-30,7.0
05370,2014-07-31,7.0
05370,2014-08-31,7.0
05370,2014-09-30,6.8
05370,2014-10-31,6.7
05370,2014-11-30,6.7
05370,2014-12-31,6.8
05370,2015-01-31,7.1
05370,2015-02-28,7.1
05370,2015-03-31,7.0
05370,2015-04-30,6.9
05370,2015-05-31,6.5
05370,2015-06-30,6.5
05370,2015-07-31,6.5
05370,2015-08-31,6.4
05370,2015-09-30,6.3
05370,2015-10-31,6.2
05370,2015-11-30,6.0
05370,2015-12-31,6.1
05370,2016-01-31,6.4
05370,2016-02-29,6.4
05370,2016-03-31,6.4
05370,2016-04-30,6.2
05370,2016-05-31,6.0
05370,2016-06-30,5.9
05370,2016-07-31,5.9
05370,2016-08-31,5.8
05370,2016-09-30,5.7
05370,2016-10-31,5.6
05370,2016-11-30,5.6
05370,2016-12-31,5.7
05370,2017-01-31,6.0
05370,2017-02-28,6.0
05370,2017-03-31,6.0
05370,2017-04-30,5.8
05370,2017-05-31,5.6
05370,2017-06-30,5.5
05370,2017-07-31,5.7
05370,2017-08-31,5.6
05370,2017-09-30,5.5
05370,2017-10-31,5.3
05370,2017-11-30,5.4
05370,2017-12-31,5.5
05370,2018-01-31,5.7
05370,2018-02-28,5.7
05370,2018-03-31,5.5
05370,2018-04-30,5.4
05370,2018-05-31,5.2
05370,2018-06-30,5.1
05370,2018-07-31,5.1
05370,2018-08-31,5.2
05370,2018-09-30,4.9
05370,2018-10-31,4.9
05370,2018-11-30,4.8
05370,2018-12-31,5.0
05370,2019-01-31,5.2
05370,2019-02-28,5.2
05370,2019-03-31,5.2
05370,2019-04-30,5.1
05370,2019-05-31,5.1
05370,2019-06-30,5.0
05370,2019-07-31,5.0
05370,2019-08-31,5.0
05370,2019-09-30,5.0
05370,2019-10-31,4.8
05370,2019-11-30,4.8
05370,2019-12-31,4.8
05374,2010-01-31,8.0
05374,2010-02-28,8.2
05374,2010-03-31,7.9
05374,2010-04-30,7.7
05374,2010-05-31,7.4
05374,2010-06-30,7.2
05374,2010-07-31,7.3
05374,2010-08-31,7.2
05374,2010-09-30,6.7
05374,2010-10-31,6.5
05374,2010-11-30,6.4
05374,2010-12-31,6.5
05374,2011-01-31,6.8
05374,2011-02-28,7.0
05374,2011-03-31,6.7
05374,2011-04-30,6.5
05374,2011-05-31,6.1
05374,2011-06-30,6.1
05374,2011-07-31,6.1
05374,2011-08-31,6.2
05374,2011-09-30,6.0
05374,2011-10-31,5.8
05374,2011-11-30,5.8
05374,2011-12-31,5.8
05374,2012-01-31,6.2
05374,2012-02-29,6.3
05374,2012-03-31,6.2
05374,2012-04-30,6.2
05374,2012-05-31,5.9
05374,2012-06-30,5.8
05374,2012-07-31,6.1
05374,2012-08-31,6.1
05374,2012-09-30,5.8
05374,2012-10-31,5.7
05374,2012-11-30,5.8
05374,2012-12-31,6.0
05374,2013-01-31,6.4
05374,2013-02-28,6.5
05374,2013-03-31,6.3
05374,2013-04-30,6.2
05374,2013-05-31,6.0
05374,2013-06-30,5.9
05374,2013-07-31,6.0
05374,2013-08-31,6.2
05374,2013-09-30,5.9
05374,2013-10-31,5.8
05374,2013-11-30,5.8
05374,2013-12-31,6.0
05374,2014-01-31,6.3
05374,2014-02-28,6.3
05374,2014-03-31,6.2
05374,2014-04-30,6.0
05374,2014-05-31,5.9
05374,2014-06-30,5.8
05374,2014-07-31,6.0
05374,2014-08-31,6.0
05374,2014-09-30,5.8
05374,2014-10-31,5.7
05374,2014-11-30,5.6
05374,2014-12-31,5.8
05374,2015-01-31,6.1
05374,2015-02-28,6.0
05374,2015-03-31,5.8
05374,2015-04-30,5.7
05374,2015-05-31,5.5
05374,2015-06-30,5.4
05374,2015-07-31,5.5
05374,2015-08-31,5.5
05374,2015-09-30,5.3
05374,2015-10-31,5.1
05374,2015-11-30,5.2
05374,2015-12-31,5.3
05374,2016-01-31,5.6
05374,2016-02-29,5.6
05374,2016-03-31,5.6
05374,2016-04-30,5.5
05374,2016-05-31,5.4
05374,2016-06-30,5.3
05374,2016-07-31,5.4
05374,2016-08-31,5.5
05374,2016-09-30,5.3
05374,2016-10-31,5.3
05374,2016-11-30,5.4
05374,2016-12-31,5.5
05374,2017-01-31,5.8
05374,2017-02-28,5.7
05374,2017-03-31,5.5
05374,2017-04-30,5.4
05374,2017-05-31,5.3
05374,2017-06-30,5.2
05374,2017-07-31,5.2
05374,2017-08-31,5.3
05374,2017-09-30,5.1
05374,2017-10-31,4.9
05374,2017-11-30,4.8
05374,2017-12-31,4.8
05374,2018-01-31,5.0
05374,2018-02-28,5.0
05374,2018-03-31,4.8
05374,2018-04-30,4.7
05374,2018-05-31,4.5
05374,2018-06-30,4.4
05374,2018-07-31,4.5
05374,2018-08-31,4.6
05374,2018-09-30,4.5
05374,2018-10-31,4.4
05374,2018-11-30,4.4
05374,2018-12-31,4.5
05374,2019-01-31,4.8
05374,2019-02-28,4.7
05374,2019-03-31,4.6
05374,2019-04-30,4.5
05374,2019-05-31,4.7
05374,2019-06-30,4.8
05374,2019-07-31,4.9
05374,2019-08-31,5.1
05374,2019-09-30,4.9
05374,2019-10-31,5.0
05374,2019-11-30,5.0
05374,2019-12-31,5.1
05378,2010-01-31,6.9
05378,2010-02-28,7.0
05378,2010-03-31,7.0
05378,2010-04-30,7.0
05378,2010-05-31,6.9
05378,2010-06-30,6.7
05378,2010-07-31,6.9
05378,2010-08-31,6.9
05378,2010-09-30,6.5
05378,2010-10-31,6.4
05378,2010-11-30,6.3
05378,2010-12-31,6.3
05378,2011-01-31,6.6
05378,2011-02-28,6.6
05378,2011-03-31,6.5
05378,2011-04-30,6.4
05378,2011-05-31,6.3
05378,2011-06-30,6.1
05378,2011-07-31,6.3
05378,2011-08-31,6.4
05378,2011-09-30,6.1
05378,2011-10-31,5.9
05378,2011-11-30,5.8
05378,2011-12-31,5.8
05378,2012-01-31,6.2
05378,2012-02-29,6.2
05378,2012-03-31,6.3
05378,2012-04-30,6.3
05378,2012-05-31,6.1
05378,2012-06-30,6.1
05378,2012-07-31,6.4
05378,2012-08-31,6.3
05378,2012-09-30,6.2
05378,2012-10-31,6.1
05378,2012-11-30,6.1
05378,2012-12-31,6.2
05378,2013-01-31,6.5
05378,2013-02-28,6.6
05378,2013-03-31,6.6
05378,2013-04-30,6.6
05378,2013-05-31,6.4
05378,2013-06-30,6.4
05378,2013-07-31,6.5
05378,2013-08-31,6.6
05378,2013-09-30,6.4
05378,2013-10-31,6.3
05378,2013-11-30,6.3
05378,2013-12-31,6.4
05378,2014-01-31,6.6
05378,2014-02-28,6.6
05378,2014-03-31,6.6
05378,2014-04-30,6.5
05378,2014-05-31,6.5
05378,2014-06-30,6.4
05378,2014-07-31,6.6
05378,2014-08-31,6.5
05378,2014-09-30,6.3
05378,2014-10-31,6.3
05378,2014-11-30,6.2
05378,2014-12-31,6.2
05378,2015-01-31,6.5
05378,2015-02-28,6.5
05378,2015-03-31,6.5
05378,2015-04-30,6.4
05378,2015-05-31,6.2
05378,2015-06-30,6.3
05378,2015-07-31,6.5
05378,2015-08-31,6.4
05378,2015-09-30,6.2
05378,2015-10-31,6.1
05378,2015-11-30,6.1
05378,2015-12-31,6.1
05378,2016-01-31,6.3
05378,2016-02-29,6.4
05378,2016-03-31,6.3
05378,2016-04-30,6.2
05378,2016-05-31,6.1
05378,2016-06-30,6.1
05378,2016-07-31,6.3
05378,2016-08-31,6.3
05378,2016-09-30,6.2
05378,2016-10-31,6.0
05378,2016-11-30,6.0
05378,2016-12-31,6.0
05378,2017-01-31,6.3
05378,2017-02-28,6.3
05378,2017-03-31,6.3
05378,2017-04-30,6.2
05378,2017-05-31,6.1
05378,2017-06-30,6.0
05378,2017-07-31,6.1
05378,2017-08-31,6.1
05378,2017-09-30,5.9
05378,2017-10-31,5.7
05378,2017-11-30,5.6
05378,2017-12-31,5.5
05378,2018-01-31,5.7
05378,2018-02-28,5.6
05378,2018-03-31,5.5
05378,2018-04-30,5.5
05378,2018-05-31,5.2
05378,2018-06-30,5.2
05378,2018-07-31,5.3
05378,2018-08-31,5.4
05378,2018-09-30,5.2
05378,2018-10-31,5.0
05378,2018-11-30,5.0
05378,2018-12-31,4.9
05378,2019-01-31,5.2
05378,2019-02-28,5.2
05378,2019-03-31,5.0
05378,2019-04-30,5.0
05378,2019-05-31,5.2
05378,2019-06-30,5.2
05378,2019-07-31,5.4
05378,2019-08-31,5.5
05378,2019-09-30,5.3
05378,2019-10-31,5.3
05378,2019-11-30,5.2
05378,2019-12-31,5.2
05382,2010-01-31,6.2
05382,2010-02-28,6.3
05382,2010-03-31,6.2
05382,2010-04-30,6.0
05382,2010-05-31,5.9
05382,2010-06-30,5.9
05382,2010-07-31,6.0
05382,2010-08-31,6.1
05382,2010-09-30,5.7
05382,2010-10-31,5.5
05382,2010-11-30,5.5
05382,2010-12-31,5.5
05382,2011-01-31,5.8
05382,2011-02-28,5.9
05382,2011-03-31,5.7
05382,2011-04-30,5.7
05382,2011-05-31,5.5
05382,2011-06-30,5.3
05382,2011-07-31,5.5
05382,2011-08-31,5.6
05382,2011-09-30,5.4
05382,2011-10-31,5.3
05382,2011-11-30,5.2
05382,2011-12-31,5.3
05382,2012-01-31,5.7
05382,2012-02-29,5.8
05382,2012-03-31,5.6
05382,2012-04-30,5.6
05382,2012-05-31,5.4
05382,2012-06-30,5.4
05382,2012-07-31,5.7
05382,2012-08-31,5.8
05382,2012-09-30,5.5
05382,2012-10-31,5.5
05382,2012-11-30,5.5
05382,2012-12-31,5.5
05382,2013-01-31,5.9
05382,2013-02-28,6.0
05382,2013-03-31,6.0
05382,2013-04-30,6.0
05382,2013-05-31,5.9
05382,2013-06-30,5.9
05382,2013-07-31,6.0
05382,2013-08-31,6.2
05382,2013-09-30,6.1
05382,2013-10-31,5.9
05382,2013-11-30,5.9
05382,2013-12-31,5.9
05382,2014-01-31,6.2
05382,2014-02-28,6.3
05382,2014-03-31,6.2
05382,2014-04-30,6.1
05382,2014-05-31,5.9
05382,2014-06-30,5.9
05382,2014-07-31,6.1
05382,2014-08-31,6.2
05382,2014-09-30,6.0
05382,2014-10-31,5.9
05382,2014-11-30,5.7
05382,2014-12-31,5.6
05382,2015-01-31,5.9
05382,2015-02-28,5.9
05382,2015-03-31,5.8
05382,2015-04-30,5.6
05382,2015-05-31,5.4
05382,2015-06-30,5.4
05382,2015-07-31,5.6
05382,2015-08-31,5.5
05382,2015-09-30,5.4
05382,2015-10-31,5.3
05382,2015-11-30,5.3
05382,2015-12-31,5.3
05382,2016-01-31,5.6
05382,2016-02-29,5.7
05382,2016-03-31,5.6
05382,2016-04-30,5.5
05382,2016-05-31,5.5
05382,2016-06-30,5.4
05382,2016-07-31,5.5
05382,2016-08-31,5.5
05382,2016-09-30,5.3
05382,2016-10-31,5.2
05382,2016-11-30,5.2
05382,2016-12-31,5.1
05382,2017-01-31,5.3
05382,2017-02-28,5.3
05382,2017-03-31,5.2
05382,2017-04-30,5.2
05382,2017-05-31,5.1
05382,2017-06-30,5.0
05382,2017-07-31,5.3
05382,2017-08-31,5.4
05382,2017-09-30,5.2
05382,2017-10-31,5.1
05382,2017-11-30,5.0
05382,2017-12-31,5.0
05382,2018-01-31,5.2
05382,2018-02-28,5.2
05382,2018-03-31,5.0
05382,2018-04-30,4.9
05382,2018-05-31,4.8
05382,2018-06-30,4.7
05382,2018-07-31,4.9
05382,2018-08-31,5.0
05382,2018-09-30,4.8
05382,2018-10-31,4.7
05382,2018-11-30,4.7
05382,2018-12-31,4.6
05382,2019-01-31,4.9
05382,2019-02-28,4.9
05382,2019-03-31,4.8
05382,2019-04-30,4.8
05382,2019-05-31,4.9
05382,2019-06-30,4.8
05382,2019-07-31,4.9
05382,2019-08-31,5.0
05382,2019-09-30,4.9
05382,2019-10-31,4.8
05382,2019-11-30,4.6
05382,2019-12-31,4.8
05512,2010-01-31,9.2
05512,2010-02-28,9.3
05512,2010-03-31,9.2
05512,2010-04-30,9.0
05512,2010-05-31,8.7
05512,2010-06-30,8.5
05512,2010-07-31,8.6
05512,2010-08-31,8.7
05512,2010-09-30,8.3
05512,2010-10-31,8.3
05512,2010-11-30,8.3
05512,2010-12-31,8.2
05512,2011-01-31,8.6
05512,2011-02-28,8.6
05512,2011-03-31,8.7
05512,2011-04-30,8.5
05512,2011-05-31,8.3
05512,2011-06-30,8.3
05512,2011-07-31,8.5
05512,2011-08-31,8.7
05512,2011-09-30,8.3
05512,2011-10-31,8.4
05512,2011-11-30,8.4
05512,2011-12-31,8.5
05512,2012-01-31,8.8
05512,2012-02-29,9.0
05512,2012-03-31,8.8
05512,2012-04-30,8.8
05512,2012-05-31,8.6
05512,2012-06-30,8.6
05512,2012-07-31,8.8
05512,2012-08-31,8.9
05512,2012-09-30,8.5
05512,2012-10-31,8.5
05512,2012-11-30,8.6
05512,2012-12-31,8.6
05512,2013-01-31,9.2
05512,2013-02-28,9.4
05512,2013-03-31,9.2
05512,2013-04-30,9.1
05512,2013-05-31,8.9
05512,2013-06-30,8.7
05512,2013-07-31,8.8
05512,2013-08-31,8.9
05512,2013-09-30,8.7
05512,2013-10-31,8.7
05512,2013-11-30,8.7
05512,2013-12-31,8.6
05512,2014-01-31,9.1
05512,2014-02-28,9.2
05512,2014-03-31,9.0
05512,2014-04-30,8.7
05512,2014-05-31,8.5
05512,2014-06-30,8.3
05512,2014-07-31,8.5
05512,2014-08-31,8.4
05512,2014-09-30,8.1
05512,2014-10-31,8.0
05512,2014-11-30,8.0
05512,2014-12-31,8.0
05512,2015-01-31,8.4
05512,2015-02-28,8.4
05512,2015-03-31,8.2
05512,2015-04-30,8.0
05512,2015-05-31,8.0
05512,2015-06-30,8.0
05512,2015-07-31,8.1
05512,2015-08-31,7.9
05512,2015-09-30,7.8
05512,2015-10-31,7.6
05512,2015-11-30,7.5
05512,2015-12-31,7.5
05512,2016-01-31,7.8
05512,2016-02-29,7.8
05512,2016-03-31,7.7
05512,2016-04-30,7.7
05512,2016-05-31,7.6
05512,2016-06-30,7.6
05512,2016-07-31,7.6
05512,2016-08-31,7.6
05512,2016-09-30,7.6
05512,2016-10-31,7.4
05512,2016-11-30,7.4
05512,2016-12-31,7.7
05512,2017-01-31,8.0
05512,2017-02-28,8.1
05512,2017-03-31,8.2
05512,2017-04-30,7.8
05512,2017-05-31,8.0
05512,2017-06-30,7.9
05512,2017-07-31,7.8
05512,2017-08-31,7.6
05512,2017-09-30,7.4
05512,2017-10-31,7.4
05512,2017-11-30,7.4
05512,2017-12-31,7.2
05512,2018-01-31,7.5
05512,2018-02-28,7.5
05512,2018-03-31,7.2
05512,2018-04-30,7.1
05512,2018-05-31,6.8
05512,2018-06-30,6.7
05512,2018-07-31,6.7
05512,2018-08-31,6.6
05512,2018-09-30,6.3
05512,2018-10-31,6.3
05512,2018-11-30,6.4
05512,2018-12-31,6.5
05512,2019-01-31,6.9
05512,2019-02-28,6.8
05512,2019-03-31,6.9
05512,2019-04-30,6.8
05512,2019-05-31,7.0
05512,2019-06-30,7.2
05512,2019-07-31,7.3
05512,2019-08-31,7.4
05512,2019-09-30,6.9
05512,2019-10-31,7.0
05512,2019-11-30,6.8
05512,2019-12-31,6.9
05513,2010-01-31,14.9
05513,2010-02-28,15.2
05513,2010-03-31,15.0
05513,2010-04-30,14.7
05513,2010-05-31,14.5
05513,2010-06-30,14.4
05513,2010-07-31,14.6
05513,2010-08-31,14.6
05513,2010-09-30,14.1
05513,2010-10-31,13.6
05513,2010-11-30,13.2
05513,2010-12-31,13.1
05513,2011-01-31,14.4
05513,2011-02-28,14.4
05513,2011-03-31,14.3
05513,2011-04-30,14.2
05513,2011-05-31,14.1
05513,2011-06-30,14.1
05513,2011-07-31,14.4
05513,2011-08-31,14.6
05513,2011-09-30,14.2
05513,2011-10-31,14.1
05513,2011-11-30,13.9
05513,2011-12-31,14.0
05513,2012-01-31,14.6
05513,2012-02-29,14.6
05513,2012-03-31,14.6
05513,2012-04-30,14.7
05513,2012-05-31,14.4
05513,2012-06-30,14.4
05513,2012-07-31,14.6
05513,2012-08-31,14.6
05513,2012-09-30,14.1
05513,2012-10-31,14.0
05513,2012-11-30,13.6
05513,2012-12-31,13.5
05513,2013-01-31,14.0
05513,2013-02-28,13.9
05513,2013-03-31,14.1
05513,2013-04-30,14.3
05513,2013-05-31,14.3
05513,2013-06-30,14.2
05513,2013-07-31,14.4
05513,2013-08-31,14.7
05513,2013-09-30,14.6
05513,2013-10-31,14.7
05513,2013-11-30,14.8
05513,2013-12-31,15.0
05513,2014-01-31,15.5
05513,2014-02-28,15.6
05513,2014-03-31,15.5
05513,2014-04-30,15.4
05513,2014-05-31,15.3
05513,2014-06-30,15.2
05513,2014-07-31,15.2
05513,2014-08-31,14.7
05513,2014-09-30,14.1
05513,2014-10-31,13.6
05513,2014-11-30,13.3
05513,2014-12-31,13.3
05513,2015-01-31,13.9
05513,2015-02-28,14.0
05513,2015-03-31,14.3
05513,2015-04-30,14.5
05513,2015-05-31,14.5
05513,2015-06-30,14.8
05513,2015-07-31,15.3
05513,2015-08-31,15.2
05513,2015-09-30,15.0
05513,2015-10-31,15.1
05513,2015-11-30,15.0
05513,2015-12-31,15.0
05513,2016-01-31,15.5
05513,2016-02-29,15.4
05513,2016-03-31,15.1
05513,2016-04-30,14.9
05513,2016-05-31,14.7
05513,2016-06-30,14.7
05513,2016-07-31,14.9
05513,2016-08-31,14.9
05513,2016-09-30,14.5
05513,2016-10-31,14.0
05513,2016-11-30,13.8
05513,2016-12-31,13.8
05513,2017-01-31,14.2
05513,2017-02-28,14.2
05513,2017-03-31,14.1
05513,2017-04-30,13.7
05513,2017-05-31,14.1
05513,2017-06-30,14.0
05513,2017-07-31,14.2
05513,2017-08-31,14.1
05513,2017-09-30,13.9
05513,2017-10-31,13.7
05513,2017-11-30,13.8
05513,2017-12-31,13.7
05513,2018-01-31,14.0
05513,2018-02-28,14.0
05513,2018-03-31,13.9
05513,2018-04-30,13.8
05513,2018-05-31,13.4
05513,2018-06-30,13.2
05513,2018-07-31,13.1
05513,2018-08-31,13.1
05513,2018-09-30,12.7
05513,2018-10-31,12.5
05513,2018-11-30,12.3
05513,2018-12-31,12.1
05513,2019-01-31,12.8
05513,2019-02-28,12.7
05513,2019-03-31,12.5
05513,2019-04-30,12.5
05513,2019-05-31,12.6
05513,2019-06-30,12.9
05513,2019-07-31,13.3
05513,2019-08-31,13.4
05513,2019-09-30,13.1
05513,2019-10-31,12.5
05513,2019-11-30,12.7
05513,2019-12-31,12.8
05515,2010-01-31,6.3
05515,2010-02-28,6.4
05515,2010-03-31,6.4
05515,2010-04-30,6.2
05515,2010-05-31,5.9
05515,2010-06-30,5.7
05515,2010-07-31,6.0
05515,2010-08-31,6.2
05515,2010-09-30,5.9
05515,2010-10-31,5.7
05515,2010-11-30,5.6
05515,2010-12-31,5.7
05515,2011-01-31,6.2
05515,2011-02-28,6.2
05515,2011-03-31,6.1
05515,2011-04-30,6.0
05515,2011-05-31,6.0
05515,2011-06-30,5.9
05515,2011-07-31,5.9
05515,2011-08-31,6.1
05515,2011-09-30,5.9
05515,2011-10-31,5.8
05515,2011-11-30,5.7
05515,2011-12-31,5.8
05515,2012-01-31,6.1
05515,2012-02-29,6.2
05515,2012-03-31,6.2
05515,2012-04-30,6.2
05515,2012-05-31,5.9
05515,2012-06-30,5.9
05515,2012-07-31,6.1
05515,2012-08-31,6.3
05515,2012-09-30,6.1
05515,2012-10-31,6.0
05515,2012-11-30,5.9
05515,2012-12-31,5.9
05515,2013-01-31,6.2
05515,2013-02-28,6.2
05515,2013-03-31,6.1
05515,2013-04-30,6.0
05515,2013-05-31,5.9
05515,2013-06-30,5.8
05515,2013-07-31,6.0
05515,2013-08-31,6.2
05515,2013-09-30,6.0
05515,2013-10-31,5.8
05515,2013-11-30,5.7
05515,2013-12-31,5.7
05515,2014-01-31,6.1
05515,2014-02-28,6.1
05515,2014-03-31,6.0
05515,2014-04-30,6.0
05515,2014-05-31,5.9
05515,2014-06-30,6.0
05515,2014-07-31,6.2
05515,2014-08-31,6.3
05515,2014-09-30,5.9
05515,2014-10-31,5.7
05515,2014-11-30,5.7
05515,2014-12-31,5.6
05515,2015-01-31,5.9
05515,2015-02-28,5.9
05515,2015-03-31,5.9
05515,2015-04-30,5.8
05515,2015-05-31,5.7
05515,2015-06-30,5.7
05515,2015-07-31,6.0
05515,2015-08-31,5.9
05515,2015-09-30,5.8
05515,2015-10-31,5.7
05515,2015-11-30,5.6
05515,2015-12-31,5.6
05515,2016-01-31,5.9
05515,2016-02-29,5.8
05515,2016-03-31,5.8
05515,2016-04-30,5.8
05515,2016-05-31,5.5
05515,2016-06-30,5.5
05515,2016-07-31,5.8
05515,2016-08-31,5.9
05515,2016-09-30,5.7
05515,2016-10-31,5.7
05515,2016-11-30,5.6
05515,2016-12-31,5.4
05515,2017-01-31,5.7
05515,2017-02-28,5.7
05515,2017-03-31,5.5
05515,2017-04-30,5.4
05515,2017-05-31,5.2
05515,2017-06-30,5.2
05515,2017-07-31,5.4
05515,2017-08-31,5.7
05515,2017-09-30,5.5
05515,2017-10-31,5.2
05515,2017-11-30,5.2
05515,2017-12-31,5.0
05515,2018-01-31,5.3
05515,2018-02-28,5.2
05515,2018-03-31,5.1
05515,2018-04-30,5.0
05515,2018-05-31,4.9
05515,2018-06-30,4.9
05515,2018-07-31,5.1
05515,2018-08-31,5.2
05515,2018-09-30,4.9
05515,2018-10-31,4.7
05515,2018-11-30,4.6
05515,2018-12-31,4.5
05515,2019-01-31,4.8
05515,2019-02-28,4.7
05515,2019-03-31,4.7
05515,2019-04-30,4.6
05515,2019-05-31,4.5
05515,2019-06-30,4.5
05515,2019-07-31,4.6
05515,2019-08-31,4.8
05515,2019-09-30,4.7
05515,2019-10-31,4.5
05515,2019-11-30,4.4
05515,2019-12-31,4.4
05554,2010-01-31,6.1
05554,2010-02-28,6.1
05554,2010-03-31,5.9
05554,2010-04-30,5.7
05554,2010-05-31,5.2
05554,2010-06-30,5.0
05554,2010-07-31,5.1
05554,2010-08-31,5.0
05554,2010-09-30,4.6
05554,2010-10-31,4.4
05554,2010-11-30,4.3
05554,2010-12-31,4.3
05554,2011-01-31,4.9
05554,2011-02-28,4.8
05554,2011-03-31,4.6
05554,2011-04-30,4.4
